,term,crn,catalog_id,section,credits,title,meetings,timecodes,primary_instructor,cap,act,rem
1131,Spring2017,31585,PH 0200,01,3.000,Ancient Philosophy,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'CNS 203'}]",['TF 0930am-1045am 01/17-05/02 CNS 203'],Daniel R.  Davenport,20,17,3
1132,Spring2017,31586,PH 0200,02,3.000,Ancient Philosophy,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'CNS 203'}]",['TF 1100am-1215pm 01/17-05/02 CNS 203'],Daniel R.  Davenport,20,21,-1
1133,Spring2017,31587,PH 0202,01,3.000,Modern Philosophy,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/17-05/02', 'location': 'CNS 103'}]",['TF 1230pm-0145pm 01/17-05/02 CNS 103'],Steven Mitchell  Bayne,20,21,-1
1134,Spring2017,32179,PH 0202,OL1,3.000,Modern Philosophy,[],[],Steven Mitchell  Bayne,15,15,0
1135,Spring2017,32180,PH 0204,01,3.000,20th Century Philosophy,"[{'days': 'T', 'times': '0500pm-0730pm', 'dates': '01/17-05/02', 'location': 'BNW 335'}]",['T 0500pm-0730pm 01/17-05/02 BNW 335'],Greg K.  Lew,20,19,1
1136,Spring2017,32181,PH 0204,02,3.000,20th Century Philosophy,"[{'days': 'F', 'times': '0200pm-0430pm', 'dates': '01/17-05/02', 'location': 'CNS 204'}]",['F 0200pm-0430pm 01/17-05/02 CNS 204'],Greg K.  Lew,20,18,2
1137,Spring2017,32704,PH 0206,01,3.000,Philosophical Perspectives on Women in Classical Literature,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'CNS 204'}]",['MR 1100am-1215pm 01/17-05/02 CNS 204'],Sara   Brill,20,21,-1
1138,Spring2017,31588,PH 0209,01,3.000,Existentialism,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '01/17-05/02', 'location': 'CNS 305'}]",['MW 0500pm-0615pm 01/17-05/02 CNS 305'],Phillip   Stambovsky,20,19,1
1139,Spring2017,31589,PH 0209,02,3.000,Existentialism,"[{'days': 'MW', 'times': '0630pm-0745pm', 'dates': '01/17-05/02', 'location': 'CNS 305'}]",['MW 0630pm-0745pm 01/17-05/02 CNS 305'],Phillip   Stambovsky,20,21,-1
1140,Spring2017,32706,PH 0210,01,3.000,Phenomenology,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/17-05/02', 'location': 'CNS 108'}]",['MR 0200pm-0315pm 01/17-05/02 CNS 108'],Douglas   Peduti,20,19,1
1141,Spring2017,31590,PH 0215,01,3.000,Philosophy of Science,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/17-05/02', 'location': 'BNW 469'}]",['MR 1230pm-0145pm 01/17-05/02 BNW 469'],Eric   Guindon,20,20,0
1142,Spring2017,31591,PH 0215,02,3.000,Philosophy of Science,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'BNW 334'}]",['MR 0930am-1045am 01/17-05/02 BNW 334'],Eric   Guindon,20,18,2
1143,Spring2017,32183,PH 0240,01,3.000,Introduction to Asian Philosophies,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/17-05/02', 'location': 'CNS 306'}]",['TF 0200pm-0315pm 01/17-05/02 CNS 306'],Urbano L.  Rodrigues,20,22,-2
1144,Spring2017,32184,PH 0240,02,3.000,Introduction to Asian Philosophies,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '01/17-05/02', 'location': 'CNS 306'}]",['TF 0330pm-0445pm 01/17-05/02 CNS 306'],Urbano L.  Rodrigues,20,20,0
1145,Spring2017,31592,PH 0250,01,3.000,Ethical Theory,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/17-05/02', 'location': 'DSB 105'}]",['MR 0330pm-0445pm 01/17-05/02 DSB 105'],Curtis R.  Naser,20,21,-1
1146,Spring2017,31593,PH 0250,02,3.000,Ethical Theory,"[{'days': 'T', 'times': '0500pm-0730pm', 'dates': '01/17-05/02', 'location': 'DMH 149'}]",['T 0500pm-0730pm 01/17-05/02 DMH 149'],Toby J.  Svoboda,20,19,1
1147,Spring2017,31594,PH 0260,01,3.000,Social and Political Philosophy,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'CNS 204'}]",['TF 0930am-1045am 01/17-05/02 CNS 204'],Jose L.  Fernandez,20,19,1
1148,Spring2017,31595,PH 0260,02,3.000,Social and Political Philosophy,"[{'days': 'TF', 'times': '0800am-0915am', 'dates': '01/17-05/02', 'location': 'CNS 204'}]",['TF 0800am-0915am 01/17-05/02 CNS 204'],Jose L.  Fernandez,20,18,2
1149,Spring2017,32707,PH 0270,01,3.000,Aesthetics,"[{'days': 'TR', 'times': '0630pm-0745pm', 'dates': '01/17-05/02', 'location': 'BNW 254'}]",['TR 0630pm-0745pm 01/17-05/02 BNW 254'],Jason A.  Smith,20,17,3
1150,Spring2017,32185,PH 0272,01,3.000,Philosophy of Film,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/17-05/02', 'location': 'CNS 202'}]",['W 0200pm-0430pm 01/17-05/02 CNS 202'],Laura T.  Di Summa Knoop,20,16,4
1151,Spring2017,32737,PH 0299C,01,3.000,Special Topics: Thomistic Metaphysics,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '01/17-05/02', 'location': 'DMH 231'}]",['W 1100am-0130pm 01/17-05/02 DMH 231'],R James   Long,15,6,9
1152,Spring2017,32708,PH 0314,01,3.000,Nietzsche,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'DMH 349'}]",['TF 1100am-1215pm 01/17-05/02 DMH 349'],Ryan T.  Drake,15,19,-4
1153,Spring2017,32187,PH 0317,01,3.000,Heidegger,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'CNS 104'}]",['MR 0930am-1045am 01/17-05/02 CNS 104'],Dennis K.  Keenan,15,14,1
1154,Spring2017,33067,PH 0398,DP,3.000,Independent Study,[],[],Douglas   Peduti,0,2,-2
1155,Spring2017,33059,PH 0398,GL,3.000,Independent Study,[],[],Greg K.  Lew,0,1,-1
1156,Spring2017,31420,PS 0071,01,3.000,Physics of Light and Color,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'CNS 9'}]",['MR 0930am-1045am 01/17-05/02 CNS 9'],Min   Xu,26,24,2
1157,Spring2017,32407,PS 0078,OL1,3.000,The Nature of the Universe,[],[],Joachim   Kuhn,20,20,0
1158,Spring2017,31249,PS 0087,01,3.000,Fundamentals of Astronomy,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/17-05/02', 'location': 'BNW 333'}]",['MR 1230pm-0145pm 01/17-05/02 BNW 333'],Byron M.  Norvell,28,27,1
1159,Spring2017,31260,PS 0087,02,3.000,Fundamentals of Astronomy,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/17-05/02', 'location': 'BNW 333'}]",['MR 0200pm-0315pm 01/17-05/02 BNW 333'],Byron M.  Norvell,28,28,0
1160,Spring2017,32827,PS 0093,01,3.000,Energy and Environment,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/17-05/02', 'location': 'BNW 139'}]",['MR 0200pm-0315pm 01/17-05/02 BNW 139'],David Roberts  Winn,26,24,2
1161,Spring2017,32828,PS 0115,01,3.000,General Physics I,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'BNW 340'}, {'days': 'W', 'times': '0900am-0950am', 'dates': '01/17-05/02', 'location': 'BNW 340'}]","['MR 0930am-1045am 01/17-05/02 BNW 340', 'W 0900am-0950am 01/17-05/02 BNW 340']",Bidyut B.  Das,24,10,14
1162,Spring2017,32829,PS 0116,01,3.000,General Physics II,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'BNW 124'}, {'days': 'W', 'times': '1100am-1150am', 'dates': '01/17-05/02', 'location': 'BNW 124'}]","['TF 1100am-1215pm 01/17-05/02 BNW 124', 'W 1100am-1150am 01/17-05/02 BNW 124']",Angela   Biselli,24,26,-2
1163,Spring2017,32830,PS 0116,02,3.000,General Physics II,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/17-05/02', 'location': 'BNW 254'}, {'days': 'W', 'times': '1200pm-1250pm', 'dates': '01/17-05/02', 'location': 'BNW 254'}]","['MR 1230pm-0145pm 01/17-05/02 BNW 254', 'W 1200pm-1250pm 01/17-05/02 BNW 254']",Min   Xu,24,19,5
1164,Spring2017,32832,PS 0116,04,3.000,General Physics II,"[{'days': 'TR', 'times': '0500pm-0640pm', 'dates': '01/17-05/02', 'location': 'BNW 139'}]",['TR 0500pm-0640pm 01/17-05/02 BNW 139'],Daniel   Dlugos,24,24,0
1165,Spring2017,32833,PS 0116,05,3.000,General Physics II,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '01/17-05/02', 'location': 'BNW 256'}, {'days': 'W', 'times': '0800am-0850am', 'dates': '01/17-05/02', 'location': 'BNW 256'}]","['MR 0800am-0915am 01/17-05/02 BNW 256', 'W 0800am-0850am 01/17-05/02 BNW 256']",Jonathan J.  Stott,24,22,2
1166,Spring2017,32834,PS 0116,06,3.000,General Physics II,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'BNW 137'}, {'days': 'W', 'times': '0900am-0950am', 'dates': '01/17-05/02', 'location': 'BNW 137'}]","['TF 0930am-1045am 01/17-05/02 BNW 137', 'W 0900am-0950am 01/17-05/02 BNW 137']",Jonathan J.  Stott,24,23,1
1167,Spring2017,32835,PS 0116,07,3.000,General Physics II,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'BNW 127'}, {'days': 'W', 'times': '1000am-1050am', 'dates': '01/17-05/02', 'location': 'BNW 127'}]","['MR 1100am-1215pm 01/17-05/02 BNW 127', 'W 1000am-1050am 01/17-05/02 BNW 127']",Bidyut B.  Das,24,22,2
1168,Spring2017,32836,PS 0116L,01,1.000,General Physics II Lab,"[{'days': 'M', 'times': '0200pm-0430pm', 'dates': '01/17-05/02', 'location': 'BNW 162'}]",['M 0200pm-0430pm 01/17-05/02 BNW 162'],Min   Xu,21,21,0
1169,Spring2017,32837,PS 0116L,02,1.000,General Physics II Lab,"[{'days': 'T', 'times': '0200pm-0430pm', 'dates': '01/17-05/02', 'location': 'BNW 162'}]",['T 0200pm-0430pm 01/17-05/02 BNW 162'],David Roberts  Winn,21,19,2
1170,Spring2017,32838,PS 0116L,03,1.000,General Physics II Lab,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/17-05/02', 'location': 'BNW 162'}]",['W 0200pm-0430pm 01/17-05/02 BNW 162'],Bidyut B.  Das,21,21,0
1171,Spring2017,32839,PS 0116L,04,1.000,General Physics II Lab,"[{'days': 'W', 'times': '0600pm-0830pm', 'dates': '01/17-05/02', 'location': 'BNW 162'}]",['W 0600pm-0830pm 01/17-05/02 BNW 162'],Bidyut B.  Das,21,19,2
1172,Spring2017,32840,PS 0116L,05,1.000,General Physics II Lab,"[{'days': 'F', 'times': '0330pm-0600pm', 'dates': '01/17-05/02', 'location': 'BNW 162'}]",['F 0330pm-0600pm 01/17-05/02 BNW 162'],Joachim   Kuhn,21,21,0
1173,Spring2017,32841,PS 0116L,06,1.000,General Physics II Lab,"[{'days': 'R', 'times': '0200pm-0430pm', 'dates': '01/17-05/02', 'location': 'BNW 162'}]",['R 0200pm-0430pm 01/17-05/02 BNW 162'],Robert A.  Cordery,21,16,5
1174,Spring2017,32842,PS 0116L,07,1.000,General Physics II Lab,"[{'days': 'T', 'times': '0600pm-0830pm', 'dates': '01/17-05/02', 'location': 'BNW 162'}]",['T 0600pm-0830pm 01/17-05/02 BNW 162'],Robert A.  Cordery,21,20,1
1175,Spring2017,31746,PS 0204L,01,2.000,Modern Experimental Methods Lab,"[{'days': 'M', 'times': '0500pm-0730pm', 'dates': '01/17-05/02', 'location': 'BNW 130'}]",['M 0500pm-0730pm 01/17-05/02 BNW 130'],David Roberts  Winn,10,10,0
1176,Spring2017,32843,PS 0226,01,3.000,Classical Mechanics,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/17-05/02', 'location': 'BNW 333'}]",['TF 0200pm-0315pm 01/17-05/02 BNW 333'],Angela   Biselli,10,5,5
1177,Spring2017,32844,PS 0255,01,3.000,Introduction to Astrophysics,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/17-05/02', 'location': 'BNW 137'}]",['TF 1230pm-0145pm 01/17-05/02 BNW 137'],Jonathan J.  Stott,20,6,14
1178,Spring2017,32845,PS 0392,01,1.000-4.000,Theoretical/Experimental Capstone,"[{'days': 'W', 'times': '0430pm-0530pm', 'dates': '01/17-05/02', 'location': 'BNW 127'}]",['W 0430pm-0530pm 01/17-05/02 BNW 127'],Angela   Biselli,5,2,3
1179,Spring2017,32846,PS 0399,01,1.000/2.000,Independent Study,"[{'days': 'W', 'times': '0530pm-0630pm', 'dates': '01/17-05/02', 'location': 'BNW 127'}]",['W 0530pm-0630pm 01/17-05/02 BNW 127'],Angela   Biselli,5,0,5
1180,Spring2017,33071,PS 0399,AB,1.000,Independent Study,[],[],Angela   Biselli,0,1,-1
1181,Spring2017,31038,PO 0011,01,3.000,Introduction to American Politics,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'DMH 347'}]",['MR 1100am-1215pm 01/17-05/02 DMH 347'],Gwendoline M.  Alphonso,25,25,0
1182,Spring2017,31039,PO 0011,02,3.000,Introduction to American Politics,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'SON 214'}]",['MR 0930am-1045am 01/17-05/02 SON 214'],Gayle A.  Alberda,25,24,1
1183,Spring2017,32857,PO 0011,03,3.000,Introduction to American Politics,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'CNS 202'}]",['TF 0930am-1045am 01/17-05/02 CNS 202'],David L.  Downie,25,20,5
1184,Spring2017,31040,PO 0012,01,3.000,Introduction to Comparative Politics,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'CNS 206'}]",['TF 1100am-1215pm 01/17-05/02 CNS 206'],Martha Jane   Patton,25,23,2
1185,Spring2017,31074,PO 0014,01,3.000,Introduction to Political Theory,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/17-05/02', 'location': 'CNS 106'}]",['MR 0330pm-0445pm 01/17-05/02 CNS 106'],Kevin J.  Cassidy,25,25,0
1186,Spring2017,32858,PO 0118,01,3.000,American Political Thought,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'CNS 203'}]",['MR 0930am-1045am 01/17-05/02 CNS 203'],Kevin J.  Cassidy,25,23,2
1187,Spring2017,31684,PO 0130,01,3.000,International Relations: Theories and Challenges,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/17-05/02', 'location': 'CNS 202'}]",['TF 0200pm-0315pm 01/17-05/02 CNS 202'],Lucrecia   Garcia Iommi,10,5,5
1188,Spring2017,32859,PO 0133,01,3.000,United States Foreign Policy,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/17-05/02', 'location': 'CNS 202'}]",['TF 1230pm-0145pm 01/17-05/02 CNS 202'],Lucrecia   Garcia Iommi,25,25,0
1189,Spring2017,32860,PO 0142,01,3.000,Latin American Politics,"[{'days': 'T', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'CNS 202'}]",['T 1100am-1215pm 01/17-05/02 CNS 202'],Lucrecia   Garcia Iommi,25,19,6
1190,Spring2017,32861,PO 0147,01,3.000,Northern Ireland: The Politics of War and Peace,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/17-05/02', 'location': 'CNS 106'}]",['MR 0200pm-0315pm 01/17-05/02 CNS 106'],Kevin J.  Cassidy,25,24,1
1191,Spring2017,32862,PO 0149,01,3.000,Third World: Common Fate? Common Bond?,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'DMH 148'}]",['TF 0930am-1045am 01/17-05/02 DMH 148'],Martha Jane   Patton,25,10,15
1192,Spring2017,31259,PO 0153,01,3.000,"The Politics of Race, Class, and Gender","[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/17-05/02', 'location': 'DMH 348'}]",['MR 1230pm-0145pm 01/17-05/02 DMH 348'],Jocelyn M.  Boryczka,27,26,1
1193,Spring2017,32863,PO 0169,01,3.000,US Environmental Politics and Policy,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '01/17-05/02', 'location': 'DMH 347'}]",['W 0630pm-0900pm 01/17-05/02 DMH 347'],David L.  Downie,25,15,10
1194,Spring2017,31952,PO 0170,01,3.000,The Battle Over Family Values in American Politics,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/17-05/02', 'location': 'BNW 254'}]",['M 0630pm-0900pm 01/17-05/02 BNW 254'],Gwendoline M.  Alphonso,15,13,2
1195,Spring2017,32864,PO 0190E,01,3.000,Special Topics: Turkey: A Nation of Contradictions in Turmoil,"[{'days': 'T', 'times': '0500pm-0730pm', 'dates': '01/17-05/02', 'location': 'DMH 131'}]",['T 0500pm-0730pm 01/17-05/02 DMH 131'],Martha Jane   Patton,15,13,2
1196,Spring2017,32865,PO 0190F,01,3.000,Special Topics: State and Local Politics,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/17-05/02', 'location': 'CNS 103'}]",['MR 0330pm-0445pm 01/17-05/02 CNS 103'],Gayle A.  Alberda,25,9,16
1197,Spring2017,32866,PO 0190G,01,3.000,Special Topics: Seminar on Global Environmental Politics,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/17-05/02', 'location': 'CNS 306'}]",['W 0200pm-0430pm 01/17-05/02 CNS 306'],David L.  Downie,15,6,9
1198,Spring2017,32867,PO 0220,01,3.000,Seminar on Feminist Theory,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/17-05/02', 'location': 'BNW 469'}]",['MR 0200pm-0315pm 01/17-05/02 BNW 469'],Jocelyn M.  Boryczka,15,13,2
1199,Spring2017,33056,PO 0296,01,6.000,State Legislature Internship,[],[],Edith B.  Cassidy,0,1,-1
1200,Spring2017,32476,PO 0298,01,3.000,Internship,[],[],Edith B.  Cassidy,15,6,9
1201,Spring2017,32868,PO 0390,01,3.000,Politics Seminar: International Human Rights,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/17-05/02', 'location': 'CNS 9'}]",['TF 1230pm-0145pm 01/17-05/02 CNS 9'],Janie L.  Leatherman,15,4,11
1202,Spring2017,33055,PO 0398,GA,3.000,Independent Study/Research,[],[],Gwendoline M.  Alphonso,0,2,-2
1203,Spring2017,33123,PO 0398,JB,3.000,Independent Study/Research,[],[],Jocelyn M.  Boryczka,0,1,-1
1204,Spring2017,31327,PG 0111,01,3.000,Elem Brazilian Portuguese II,"[{'days': 'MWR', 'times': '0630pm-0720pm', 'dates': '01/17-05/02', 'location': 'CNS 206'}]",['MWR 0630pm-0720pm 01/17-05/02 CNS 206'],Fabiana   DePaula,18,5,13
1205,Spring2017,31333,PG 0211,01,3.000,Interm Brazilian Portuguese II,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/17-05/02', 'location': 'CNS 208'}]",['MR 1230pm-0145pm 01/17-05/02 CNS 208'],Michelle Leigh  Farrell,18,9,9
1206,Spring2017,31668,PY 0098,01,0.000,Comprehensive Exam in Applied Psychology,"[{'days': 'S', 'times': '0130pm-0530pm', 'dates': '03/04-03/04', 'location': 'CNS 301'}]",['S 0130pm-0530pm 03/04-03/04 CNS 301'],Faith-Anne   Dohm,15,11,4
1207,Spring2017,31042,PY 0101,01,3.000,General Psychology,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'BNW 340'}]",['MR 1100am-1215pm 01/17-05/02 BNW 340'],Michael Robert  Andreychik,30,28,2
1208,Spring2017,31043,PY 0101,02,3.000,General Psychology,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '01/17-05/02', 'location': 'BNW 341'}]",['MW 0500pm-0615pm 01/17-05/02 BNW 341'],Michael Walden  Creane,30,30,0
1209,Spring2017,31893,PY 0101,03,3.000,General Psychology,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '01/17-05/02', 'location': 'CNS 9'}]",['MR 0800am-0915am 01/17-05/02 CNS 9'],Jennifer L.  Claydon,30,30,0
1210,Spring2017,31921,PY 0101,04,3.000,General Psychology,"[{'days': 'TF', 'times': '0200pm-0250pm', 'dates': '01/17-05/02', 'location': 'BNW 127'}, {'days': 'W', 'times': '0300pm-0350pm', 'dates': '01/17-05/02', 'location': 'BNW 127'}]","['TF 0200pm-0250pm 01/17-05/02 BNW 127', 'W 0300pm-0350pm 01/17-05/02 BNW 127']",Susan   Rakowitz,30,13,17
1211,Spring2017,32974,PY 0101,OL1,3.000,General Psychology,[],[],Judith   Primavera,20,9,11
1212,Spring2017,31780,PY 0111,01,3.000,Developmental Psychology for Non-Majors,"[{'days': 'TR', 'times': '0630pm-0745pm', 'dates': '01/17-05/02', 'location': 'BNW 137'}]",['TR 0630pm-0745pm 01/17-05/02 BNW 137'],Michael C.  Amico,30,30,0
1213,Spring2017,31781,PY 0111,02,3.000,Developmental Psychology for Non-Majors,"[{'days': 'TR', 'times': '0630pm-0745pm', 'dates': '01/17-05/02', 'location': 'BNW 333'}]",['TR 0630pm-0745pm 01/17-05/02 BNW 333'],Michael Walden  Creane,30,29,1
1214,Spring2017,31792,PY 0122,01,3.000,Psychology and the Law,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/17-05/02', 'location': 'BNW 137'}]",['W 0200pm-0430pm 01/17-05/02 BNW 137'],Dorothea D.  Braginsky,32,30,2
1215,Spring2017,32975,PY 0131,OL1,3.000,Abnormal Psychology for Non-Majors,[],[],Margaret M.  McClure,20,20,0
1216,Spring2017,31793,PY 0201,01,4.000,Statistics for Life Sciences,"[{'days': 'MR', 'times': '1230pm-0120pm', 'dates': '01/17-05/02', 'location': 'BNW 341'}, {'days': 'W', 'times': '1200pm-1250pm', 'dates': '01/17-05/02', 'location': 'BNW 341'}]","['MR 1230pm-0120pm 01/17-05/02 BNW 341', 'W 1200pm-1250pm 01/17-05/02 BNW 341']",W Ronald   Salafia,20,13,7
1217,Spring2017,31796,PY 0201,02,4.000,Statistics for Life Sciences,"[{'days': 'MR', 'times': '1100am-1150am', 'dates': '01/17-05/02', 'location': 'BNW 341'}, {'days': 'W', 'times': '1000am-1050am', 'dates': '01/17-05/02', 'location': 'BNW 341'}]","['MR 1100am-1150am 01/17-05/02 BNW 341', 'W 1000am-1050am 01/17-05/02 BNW 341']",Linda A.  Henkel,20,21,-1
1218,Spring2017,31794,PY 0201L,01A,0.000,Statistics Lab,"[{'days': 'T', 'times': '1000am-1200pm', 'dates': '01/17-05/02', 'location': 'BNW 129B'}]",['T 1000am-1200pm 01/17-05/02 BNW 129B'],W Ronald   Salafia,10,4,6
1219,Spring2017,31795,PY 0201L,01B,0.000,Statistics Lab,"[{'days': 'T', 'times': '0200pm-0400pm', 'dates': '01/17-05/02', 'location': 'BNW 129B'}]",['T 0200pm-0400pm 01/17-05/02 BNW 129B'],W Ronald   Salafia,10,8,2
1220,Spring2017,31797,PY 0201L,02A,0.000,Statistics Lab,"[{'days': 'W', 'times': '1130am-0130pm', 'dates': '01/17-05/02', 'location': 'BNW 129B'}]",['W 1130am-0130pm 01/17-05/02 BNW 129B'],Linda A.  Henkel,10,11,-1
1221,Spring2017,31798,PY 0201L,02B,0.000,Statistics Lab,"[{'days': 'W', 'times': '0200pm-0400pm', 'dates': '01/17-05/02', 'location': 'BNW 129B'}]",['W 0200pm-0400pm 01/17-05/02 BNW 129B'],Linda A.  Henkel,10,10,0
1222,Spring2017,31782,PY 0202,01,4.000,Research Methods in Psychology,"[{'days': 'TF', 'times': '0900am-1040am', 'dates': '01/17-05/02', 'location': 'BNW 469'}]",['TF 0900am-1040am 01/17-05/02 BNW 469'],Susan   Rakowitz,0,13,-13
1223,Spring2017,31783,PY 0202,02,4.000,Research Methods in Psychology,"[{'days': 'MR', 'times': '0330pm-0510pm', 'dates': '01/17-05/02', 'location': 'BNW 469'}]",['MR 0330pm-0510pm 01/17-05/02 BNW 469'],W Ronald   Salafia,0,11,-11
1224,Spring2017,31784,PY 0202,03,4.000,Research Methods in Psychology,"[{'days': 'MR', 'times': '0330pm-0510pm', 'dates': '01/17-05/02', 'location': 'BNW 254A'}]",['MR 0330pm-0510pm 01/17-05/02 BNW 254A'],Michael Robert  Andreychik,0,12,-12
1225,Spring2017,31799,PY 0211,01,3.000,Developmental Psychology for Majors,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/17-05/02', 'location': 'BNW 333'}]",['MR 0330pm-0445pm 01/17-05/02 BNW 333'],Michael Walden  Creane,21,23,-2
1226,Spring2017,31894,PY 0212,01,4.000,Developmental Psychology for Majors with Lab,"[{'days': 'TF', 'times': '0930am-1215pm', 'dates': '01/17-05/02', 'location': 'BNW 139'}]",['TF 0930am-1215pm 01/17-05/02 BNW 139'],Judith   Primavera,22,21,1
1227,Spring2017,31785,PY 0221,01,3.000,Social Psychology,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/17-05/02', 'location': 'BNW 256'}]",['TF 1230pm-0145pm 01/17-05/02 BNW 256'],Dorothea D.  Braginsky,23,26,-3
1228,Spring2017,32732,PY 0222,01,3.000,"Stereotyping, Prejudice, and Discrimination","[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/17-05/02', 'location': 'BNW 124'}]",['MR 0200pm-0315pm 01/17-05/02 BNW 124'],Michael Robert  Andreychik,22,24,-2
1229,Spring2017,31800,PY 0231,01,3.000,Abnormal Psychology for Majors,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'CNS 9'}]",['TF 1100am-1215pm 01/17-05/02 CNS 9'],Margaret M.  McClure,23,25,-2
1230,Spring2017,31801,PY 0234,01,3.000,Theories in Psychotherapy,"[{'days': 'MW', 'times': '0800pm-0915pm', 'dates': '01/17-05/02', 'location': 'BNW 469'}]",['MW 0800pm-0915pm 01/17-05/02 BNW 469'],Damian M.  Elias,20,18,2
1231,Spring2017,32220,PY 0236,01,3.000,Human Neuropsychology,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'CNS 9'}]",['TF 0930am-1045am 01/17-05/02 CNS 9'],Margaret M.  McClure,20,20,0
1232,Spring2017,31786,PY 0251,01,3.000,Cognitive Psychology,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/17-05/02', 'location': 'BNW 341'}]",['MR 0200pm-0315pm 01/17-05/02 BNW 341'],Linda A.  Henkel,25,26,-1
1233,Spring2017,31802,PY 0252,01,3.000,Learning and Applied Behavior Analysis,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'BNW 254A'}]",['MR 0930am-1045am 01/17-05/02 BNW 254A'],W Ronald   Salafia,20,17,3
1234,Spring2017,31097,PY 0261,01,3.000,Biological Bases of Behavior,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'BNW GR22'}]",['MR 0930am-1045am 01/17-05/02 BNW GR22'],Shannon M.  Harding,25,27,-2
